,having_IP_Address,URL_Length,having_At_Symbol,double_slash_redirecting,Prefix_Suffix,having_Sub_Domain,SSLfinal_State,Domain_registeration_length,Favicon,HTTPS_token,Request_URL,URL_of_Anchor,Links_in_tags,SFH,Submitting_to_email,Redirect,on_mouseover,RightClick,popUpWidnow,Iframe,DNSRecord,Result
1254,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0
1255,1,0,1,1,1,0,2,1,1,1,0,2,1,0,0,0,1,1,1,1,0,1
1256,1,0,1,0,1,0,2,0,1,1,1,2,1,0,1,1,1,1,1,1,0,1
1257,1,0,1,1,0,0,2,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
1258,1,0,1,1,0,0,2,0,1,0,1,1,2,0,1,0,1,1,1,1,0,1
1259,1,0,1,1,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
1260,1,0,1,1,1,2,2,0,1,1,1,2,2,2,0,0,1,1,1,1,0,1
1261,1,1,1,1,0,0,2,0,1,1,1,1,2,0,0,0,1,1,1,1,0,1
1262,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0
1263,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0
1264,1,1,1,1,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1265,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0
1266,1,2,1,1,1,0,2,0,1,1,1,2,0,2,0,0,1,1,1,1,0,1
1267,1,0,1,1,0,1,0,0,1,0,0,2,1,0,1,0,1,1,1,1,1,1
1268,1,0,1,1,1,2,2,0,1,0,1,2,1,0,1,0,1,1,1,1,1,1
1269,0,0,1,0,0,2,2,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1
1270,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1271,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1272,1,0,0,1,0,1,0,0,1,1,1,0,2,0,0,0,1,1,1,1,1,0
1273,1,2,1,1,0,1,2,0,0,1,1,1,0,2,1,0,0,1,0,1,1,1
1274,0,2,1,0,1,0,2,0,1,0,1,1,1,2,0,0,1,1,1,1,1,1
1275,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0
1276,1,0,1,1,0,0,2,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0
1277,1,0,1,1,0,2,2,0,1,1,1,1,2,0,0,0,1,1,1,1,1,1
1278,1,0,1,1,0,2,2,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0
1279,1,2,1,1,0,2,2,0,0,1,1,1,1,2,1,0,0,1,0,0,0,1
1280,0,0,1,0,1,0,2,0,1,0,1,2,2,0,0,0,1,1,1,1,0,1
1281,1,0,1,1,0,2,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0
1282,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1283,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
1284,0,0,1,0,1,2,2,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1
1285,1,0,1,1,0,2,2,0,0,1,1,1,2,0,0,0,0,1,0,1,0,1
1286,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0
1287,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0
1288,1,0,1,1,0,2,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0
1289,1,0,1,1,0,2,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0
1290,1,2,1,1,1,1,2,0,1,1,1,1,1,2,0,0,1,1,1,1,1,1
1291,1,0,1,1,0,0,2,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
1292,1,2,1,0,1,2,2,0,0,1,1,2,2,2,1,1,0,1,0,1,0,1
1293,1,0,1,1,0,1,2,1,1,1,0,2,1,0,0,0,1,1,1,1,1,1
1294,1,2,1,0,0,0,0,0,0,1,1,0,0,2,0,1,0,1,0,1,0,0
1295,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0
1296,1,0,1,1,1,0,2,0,1,0,0,2,0,0,0,0,1,1,1,1,1,1
1297,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0
1298,1,0,1,1,0,2,2,0,1,1,1,2,1,0,0,0,1,1,1,1,1,1
1299,0,0,1,0,0,2,2,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1
1300,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0
1301,1,0,1,0,1,0,2,0,1,1,1,2,1,0,1,0,1,1,1,1,0,1
1302,1,0,1,0,0,1,1,0,1,0,0,0,2,0,1,0,1,1,1,1,0,0
1303,1,0,1,0,0,2,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0
1304,1,0,1,0,1,1,2,1,0,0,0,1,2,0,0,1,0,1,0,1,0,1
1305,1,0,1,0,1,2,2,0,0,1,1,2,0,0,0,1,0,1,0,1,0,1
1306,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0
1307,0,0,1,0,0,0,2,0,1,0,1,2,1,0,0,1,1,1,1,1,0,1
1308,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0
1309,1,2,1,1,0,1,2,0,1,1,1,1,2,2,1,0,1,1,1,1,1,1
1310,1,0,1,1,1,0,2,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1311,1,2,0,1,0,2,2,0,1,0,1,1,2,2,1,0,1,1,1,1,1,1
1312,1,2,1,1,0,2,2,0,0,0,1,1,1,2,1,0,0,1,0,1,1,1
1313,0,0,1,1,0,1,1,0,1,0,0,0,2,0,0,0,1,1,1,1,0,0
1314,1,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
1315,1,2,1,0,0,0,2,0,0,0,1,1,2,2,1,0,0,1,0,1,0,1
1316,1,0,1,1,1,2,2,0,1,1,1,2,2,0,1,0,1,1,1,1,1,1
1317,0,2,1,0,0,1,1,0,1,0,1,0,1,2,1,0,1,1,1,1,0,0
1318,1,0,1,1,0,2,0,0,1,0,1,1,2,0,1,0,1,1,1,1,1,0
1319,0,0,1,0,1,2,2,1,1,0,0,2,1,0,0,0,1,1,1,1,0,1
1320,1,0,1,1,0,2,2,0,1,0,0,2,1,0,0,0,1,1,1,1,0,1
1321,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0
1322,1,0,1,1,0,2,2,0,1,1,1,1,2,0,1,0,1,1,1,1,0,1
1323,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0
1324,1,0,1,1,0,2,2,0,1,1,1,1,2,0,1,0,1,1,1,1,1,0
1325,1,2,1,1,0,0,0,0,1,0,1,0,0,2,1,0,1,1,1,1,0,0
1326,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0
1327,1,0,1,1,0,2,2,0,1,0,1,1,2,0,1,0,1,1,1,1,1,1
1328,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0
1329,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0
1330,1,0,1,1,0,1,2,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1
1331,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0
1332,1,0,1,1,0,0,2,0,1,1,1,1,2,0,0,0,1,1,1,1,1,1
1333,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0
1334,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0
1335,1,0,1,1,0,2,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0
1336,1,0,1,1,0,1,2,0,1,1,1,1,2,0,0,0,1,1,1,1,0,1
1337,1,0,1,1,0,0,0,1,1,1,0,2,0,0,1,0,1,1,1,1,1,0
1338,1,0,1,1,0,2,2,0,1,0,0,2,2,0,1,0,1,1,1,1,0,1
1339,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0
1340,1,0,1,1,0,2,2,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0
1341,1,0,1,1,1,0,2,0,1,1,1,2,2,0,1,0,1,1,1,1,1,1
1342,1,2,1,1,0,0,2,0,0,1,1,1,2,2,1,0,0,1,0,1,0,0
1343,1,0,1,1,0,1,2,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1
1344,0,2,1,0,0,2,0,0,1,0,1,0,2,2,1,1,0,1,0,1,0,0
1345,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0
1346,1,0,1,1,1,2,2,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1
1347,1,0,1,1,0,2,2,0,0,1,1,2,0,0,0,0,0,1,0,1,0,1
1348,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1
1349,1,0,1,1,1,1,2,0,1,1,1,2,1,0,1,0,1,1,1,1,0,1
1350,1,2,1,1,1,1,0,0,1,1,1,1,1,2,1,0,1,1,1,1,1,1
1351,1,0,1,1,0,0,2,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1
1352,1,0,1,1,0,0,0,1,0,1,0,0,2,0,1,0,0,1,0,1,0,0
1353,1,2,1,1,0,1,2,0,0,1,1,1,0,2,0,0,0,1,0,0,0,1
1354,1,0,1,1,0,1,2,0,1,1,1,1,2,0,1,0,1,1,1,1,0,1
1355,1,2,1,1,0,2,2,0,0,1,1,1,1,2,1,0,0,1,0,1,0,1
1356,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1
1357,1,0,1,0,0,0,2,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0
1358,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0
1359,1,0,1,1,0,0,2,1,1,0,0,2,2,0,1,0,1,1,1,1,0,1
1360,1,0,1,0,0,2,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1361,0,0,1,1,0,0,2,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1
1362,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0
1363,1,0,1,0,0,2,2,0,1,1,1,2,1,0,1,1,1,1,1,1,1,1
1364,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0
1365,0,0,1,1,1,2,2,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1
1366,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0
1367,1,0,1,0,0,0,2,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0
1368,1,0,1,1,0,0,2,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0
1369,1,2,0,1,0,1,1,0,1,1,1,0,1,2,1,0,1,1,1,1,0,0
1370,1,0,1,1,0,2,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0
1371,1,0,1,1,0,2,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0
1372,1,2,1,1,0,0,0,1,1,1,0,0,1,2,1,0,1,1,1,1,0,0
1373,1,0,1,1,0,0,2,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0
1374,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0
1375,1,0,1,1,0,1,2,1,1,1,0,1,2,0,0,0,1,1,1,1,0,1
1376,1,0,1,1,0,0,2,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1
1377,1,2,1,1,0,2,2,0,1,1,1,1,0,2,0,0,1,1,1,1,1,1
1378,0,2,1,0,0,0,2,0,1,0,1,2,0,2,1,1,1,1,1,1,0,1
1379,1,0,1,1,0,2,2,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1
1380,1,0,1,1,0,0,2,0,0,0,1,2,0,0,1,0,0,1,0,1,0,1
1381,1,0,1,1,0,0,2,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1
1382,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0
1383,1,0,1,1,0,2,2,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1384,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,1,0,1,0,1,0,0
1385,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0
1386,1,0,1,1,0,1,2,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1
1387,1,0,1,1,0,1,2,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1
1388,1,0,1,1,0,2,2,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1
1389,1,0,1,1,0,2,2,0,1,0,1,1,2,0,1,0,1,1,1,1,1,1
1390,0,0,1,0,0,1,1,0,1,0,0,0,2,0,1,1,0,1,0,1,0,0
1391,1,2,1,1,1,0,2,0,1,0,1,1,1,2,1,0,1,1,1,1,0,1
1392,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
1393,1,2,1,1,1,0,2,0,1,1,1,2,0,2,1,0,1,1,1,1,0,1
1394,0,0,1,0,0,0,2,1,1,0,0,1,2,0,1,1,1,1,1,1,0,1
1395,1,0,1,1,0,2,2,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
1396,1,0,1,1,0,0,2,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0
1397,1,0,1,1,1,1,2,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1
1398,0,0,1,0,0,1,1,0,0,0,1,0,2,0,1,0,0,1,0,1,0,0
1399,1,0,1,1,0,2,2,0,1,1,1,2,0,0,1,0,1,1,1,1,1,1
1400,1,0,1,1,0,0,2,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1
1401,0,0,1,0,1,0,2,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1
1402,1,0,1,1,0,1,2,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0
1403,1,0,1,1,1,0,2,0,0,0,1,2,2,0,1,0,0,1,0,1,1,1
1404,1,0,1,1,0,0,0,1,1,1,0,1,2,0,1,0,1,1,1,1,0,0
1405,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0
1406,1,0,1,1,0,0,2,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1407,1,0,1,1,0,1,2,0,1,1,0,2,0,0,1,0,1,1,1,1,1,1
1408,1,0,1,1,0,0,2,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1409,1,0,1,1,1,0,2,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1
1410,0,0,1,0,0,2,2,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1
1411,1,0,1,1,0,0,2,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0
1412,1,0,1,1,0,2,2,1,1,1,0,1,2,0,1,0,1,1,1,1,0,1
1413,1,0,1,1,0,0,2,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0
1414,1,0,1,1,0,1,2,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
1415,1,0,1,1,0,2,2,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0
1416,0,0,1,0,0,1,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0
1417,1,0,1,1,0,1,2,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1
1418,1,0,1,1,0,0,2,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1419,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0
1420,1,0,1,1,1,2,2,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1
1421,1,0,1,1,0,1,1,0,1,1,1,0,2,0,1,0,1,1,1,1,1,0
1422,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0
1423,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1
1424,1,2,1,1,0,1,2,0,1,1,1,1,0,2,1,0,1,1,1,1,0,1
1425,1,0,1,1,0,0,0,0,1,1,1,0,2,0,1,0,1,1,1,1,0,0
1426,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0
1427,1,0,1,1,1,2,2,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1
1428,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0
1429,1,2,1,1,0,1,0,0,0,1,1,1,1,2,0,0,0,1,0,1,1,1
1430,1,0,1,1,1,1,2,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1
1431,1,0,1,1,0,0,2,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1432,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0
1433,0,2,1,0,0,1,0,0,0,0,1,0,2,2,1,0,0,1,0,1,0,0
1434,1,0,1,1,0,2,2,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1
1435,1,0,1,1,0,2,2,0,1,1,1,1,2,0,1,0,1,1,1,1,0,1
1436,1,2,1,1,0,2,2,0,1,0,1,1,1,2,1,0,1,1,1,1,1,1
1437,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0
1438,1,0,1,1,0,1,2,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1
1439,0,0,1,0,0,1,2,1,1,0,0,2,0,0,1,0,1,1,1,1,0,1
1440,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1
1441,1,0,1,1,0,1,2,1,1,1,0,2,1,0,1,0,1,1,1,1,0,1
1442,1,2,1,1,0,0,2,0,0,1,1,2,1,2,1,0,0,1,0,1,0,1
1443,1,0,0,1,0,1,1,0,1,1,0,0,2,0,1,0,1,1,1,1,0,0
1444,1,0,1,1,0,2,2,0,1,1,1,2,0,0,1,0,1,1,1,1,0,1
1445,1,0,1,1,0,1,2,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1
1446,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
1447,1,0,1,1,0,2,2,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1448,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0
1449,1,2,1,1,0,2,2,1,0,1,0,1,1,2,1,0,0,1,0,1,0,1
1450,1,0,1,1,0,2,2,0,1,1,1,2,1,0,1,0,1,1,1,1,0,1
1451,1,2,1,1,0,1,1,0,1,1,1,0,0,2,1,0,1,1,1,1,1,0
1452,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0
1453,1,0,1,1,0,0,2,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0
1454,1,0,1,1,0,0,2,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0
1455,1,0,1,1,0,0,2,0,0,1,1,2,2,0,1,0,1,1,0,1,0,1
1456,0,0,1,0,0,2,2,1,0,0,0,1,2,0,1,1,1,1,0,1,0,1
1457,1,0,1,1,0,0,2,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0
1458,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0
1459,1,0,1,1,1,2,2,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
1460,1,0,1,1,0,1,2,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1
1461,1,0,1,1,0,0,2,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1
1462,0,2,1,0,0,1,2,1,0,0,0,2,2,2,1,1,1,1,0,1,0,1
1463,1,0,1,1,0,0,2,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1
1464,1,0,1,1,0,0,2,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1
1465,1,0,1,1,1,0,2,0,0,1,1,1,2,0,1,0,1,1,0,1,0,1
1466,0,0,1,0,1,2,2,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1
1467,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0
1468,1,0,1,1,0,2,2,0,1,1,1,1,2,0,1,0,1,1,1,1,1,1
1469,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0
1470,1,0,1,1,0,2,2,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0
1471,1,0,1,1,0,2,2,1,1,1,1,2,0,0,1,0,1,1,1,1,0,1
1472,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0
1473,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0
1474,1,2,1,1,0,2,2,0,1,1,1,1,2,2,1,0,1,1,0,1,0,0
1475,0,2,1,0,0,0,2,0,1,0,1,1,0,2,1,1,1,1,1,1,0,0
1476,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0
1477,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0
1478,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0
1479,0,0,1,0,0,1,0,0,1,0,1,0,2,0,1,1,1,1,0,1,0,0
1480,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1
1481,1,0,1,1,1,0,2,1,1,1,0,2,1,0,1,0,1,1,1,1,0,1
1482,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0
1483,1,0,1,1,0,2,2,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1484,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0
1485,1,0,1,1,0,1,0,1,1,1,0,0,2,0,1,0,1,1,1,1,0,0
1486,1,0,1,1,0,1,2,0,1,1,1,1,2,0,1,0,1,1,1,1,0,1
1487,1,0,1,1,0,1,2,0,1,1,1,1,2,0,1,0,1,1,1,1,1,1
1488,1,2,1,1,0,1,2,0,0,1,1,1,1,2,1,0,1,0,0,0,0,1
1489,1,0,1,1,0,2,2,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
1490,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1
1491,1,0,1,1,0,0,2,1,1,0,0,1,2,0,0,0,1,1,1,1,1,1
1492,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0
1493,1,0,1,1,1,1,2,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1
1494,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0
1495,1,0,1,1,1,1,2,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
1496,1,0,0,1,1,2,2,0,1,1,1,2,2,0,1,0,1,1,1,1,1,1
1497,0,2,1,0,1,1,2,0,1,0,1,1,0,2,1,1,1,1,1,1,0,1
1498,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0
1499,0,2,1,0,1,2,2,0,1,0,1,1,2,2,1,1,1,1,1,1,0,1
1500,1,0,1,1,0,1,2,1,0,1,0,2,1,0,1,0,1,1,0,0,0,1
1501,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1
1502,1,0,1,1,0,1,2,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1503,1,0,1,1,0,2,2,0,1,1,1,2,0,0,1,0,1,1,1,1,0,1
1504,1,0,1,1,0,2,2,0,0,1,0,1,2,0,0,0,1,1,0,1,0,1
1505,1,0,1,1,0,1,0,0,1,1,1,1,2,0,1,0,1,1,1,1,1,1
1506,1,0,1,1,0,0,0,1,1,1,0,2,0,0,1,0,1,1,1,1,0,0
1507,1,0,1,1,0,2,2,0,1,1,1,2,2,0,1,0,1,1,1,1,0,1
1508,1,0,1,1,0,2,2,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1
1509,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0
1510,1,0,1,1,0,2,2,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1
1511,0,2,1,0,1,2,2,0,1,0,0,1,2,2,1,1,1,1,1,1,0,1
1512,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0
1513,1,0,1,1,0,0,2,0,1,1,1,1,2,0,1,0,1,1,1,1,1,0
1514,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0
1515,1,0,0,1,0,0,2,0,1,1,1,2,2,0,1,0,1,1,1,1,1,1
1516,1,0,1,1,0,2,2,0,1,1,1,1,2,0,1,0,1,1,1,1,1,1
1517,1,0,1,1,0,1,0,0,0,1,1,0,2,0,1,0,1,1,0,1,1,0
1518,1,0,0,1,0,0,2,0,1,1,1,2,2,0,1,0,1,1,1,1,1,1
1519,0,2,1,0,1,1,0,0,1,0,1,2,2,2,1,1,1,1,1,1,0,1
1520,1,0,1,1,0,2,2,0,0,1,1,2,1,0,0,0,1,1,0,0,0,1
1521,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0
1522,1,0,1,1,1,0,2,1,0,1,0,2,1,0,0,0,1,1,0,0,1,1
1523,1,0,1,1,0,0,2,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1
1524,1,2,1,1,0,0,2,0,1,1,1,1,2,2,1,0,1,1,1,1,0,1
1525,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0
1526,1,0,1,1,0,0,2,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1
1527,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0
1528,1,2,0,1,1,0,2,0,1,1,1,1,2,2,1,0,1,1,1,1,0,1
1529,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0
1530,1,0,1,1,0,2,2,0,0,1,1,1,2,0,1,0,1,1,0,0,0,1
1531,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0
1532,1,0,1,1,0,1,2,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1
1533,1,2,1,1,0,1,2,0,0,1,1,1,1,2,1,0,0,1,0,0,0,1
1534,1,0,1,1,0,2,2,0,1,0,1,2,2,0,1,0,1,1,1,1,0,1
1535,1,0,1,1,0,0,2,1,1,1,0,2,2,0,1,0,1,1,1,1,0,1
1536,1,0,0,1,0,0,2,0,1,1,0,1,2,0,1,0,1,1,1,1,1,1
1537,1,0,1,1,0,0,2,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1
1538,1,0,1,1,0,2,2,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1
1539,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0
1540,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0
1541,1,0,1,1,0,0,2,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1
1542,1,2,1,1,0,0,2,0,1,1,1,1,1,2,1,0,1,1,1,1,1,1
1543,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0
1544,1,0,1,1,0,2,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0
1545,1,0,1,1,0,2,2,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1
1546,1,0,1,1,1,2,2,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1547,1,0,1,1,0,1,2,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0
